lat_deg,lon_deg
33.60742260,73.13026738
33.60742462,73.13026418
33.60742569,73.13026238
33.60742667,73.13026072
33.60737380,73.13031112
33.60737605,73.13030840
33.60737951,73.13030594
33.60741129,73.13029643
33.60740634,73.13029360
33.60740716,73.13029164
33.60740764,73.13028935
33.60740682,73.13032482
33.60733262,73.13035268
33.60722707,73.13048455
33.60723495,73.13047269
33.60724441,73.13045898
33.60725258,73.13044648
33.60725919,73.13043593
33.60726406,73.13042763
33.60726873,73.13041926
33.60727420,73.13041047
33.60727876,73.13040210
33.60728283,73.13039497
33.60728627,73.13038884
33.60728885,73.13038296
33.60729153,73.13037704
33.60729292,73.13037243
33.60729398,73.13036886
33.60729283,73.13036758
33.60733014,73.13032093
33.60732384,73.13032243
33.60731933,73.13032487
33.60731462,73.13032755
33.60730976,73.13033049
33.60730516,73.13033299
33.60730037,73.13033556
33.60729456,73.13035004
33.60728582,73.13035398
33.60728136,73.13035642
33.60727620,73.13035913
33.60727129,73.13036181
33.60726705,73.13036455
33.60726258,73.13036683
33.60725752,73.13036949
33.60725176,73.13037198
33.60724655,73.13037493
33.60724138,73.13037776
33.60691902,73.13063464
33.60690784,73.13063081
33.60690852,73.13062399
33.60690770,73.13061882
33.60690728,73.13061303
33.60690722,73.13060763
33.60690531,73.13060364
33.60690279,73.13060111
33.60690101,73.13059731
33.60689717,73.13059617
33.60690544,73.13057679
33.60689582,73.13058299
33.60688758,73.13058744
33.60690054,73.13057357
33.60689196,73.13057786
33.60688392,73.13058269
33.60687536,73.13058762
33.60686751,73.13059159
33.60685952,73.13059595
33.60685087,73.13060082
33.60684274,73.13060577
33.60683425,73.13061118
33.60682545,73.13061592
33.60681733,73.13062078
33.60680905,73.13062627
33.60680061,73.13063092
33.60679224,73.13063549
33.60678363,73.13064065
33.60677530,73.13064579
33.60676699,73.13065077
33.60675821,73.13065632
33.60674933,73.13066122
33.60674050,73.13066583
33.60673241,73.13067054
33.60672422,73.13067679
33.60669957,73.13072513
33.60667698,73.13071252
33.60664116,73.13062832
33.60628947,73.13108550
33.60627985,73.13109120
33.60659035,73.13067509
33.60657425,73.13068983
33.60655947,73.13070280
33.60654366,73.13071692
33.60652912,73.13072981
33.60651421,73.13074312
33.60638878,73.13089771
33.60637995,73.13090267
33.60637104,73.13090815
33.60638460,73.13089375
33.60637043,73.13089891
33.60636163,73.13090500
33.60635247,73.13091051
33.60634304,73.13091649
33.60633367,73.13092278
33.60632463,73.13092875
33.60631500,73.13093506
33.60630608,73.13094061
33.60629703,73.13094651
33.60628785,73.13095216
33.60627882,73.13095837
33.60626835,73.13096478
33.60625918,73.13097095
33.60624996,73.13097706
33.60624085,73.13098319
33.60623135,73.13098923
33.60622160,73.13099606
33.60621238,73.13100176
33.60620312,73.13100772
33.60619395,73.13101388
