lat_deg,lon_deg
33.55638856,73.16805519
33.55636905,73.16807004
33.55634953,73.16808491
33.55633000,73.16809976
33.55631049,73.16811459
33.55629097,73.16812940
33.55627146,73.16814416
33.55625201,73.16815892
33.55623257,73.16817369
33.55621310,73.16818842
33.55619366,73.16820315
33.55617422,73.16821788
33.55615475,73.16823259
33.55613532,73.16824725
33.55611597,73.16826189
33.55609661,73.16827654
33.55607727,73.16829116
33.55605791,73.16830577
33.55603853,73.16832036
33.55601919,73.16833492
33.55599990,73.16834942
33.55598066,73.16836388
33.55596145,73.16837830
33.55594226,73.16839270
33.55592307,73.16840707
33.55590388,73.16842146
33.55588470,73.16843579
33.55586558,73.16845007
33.55584650,73.16846431
33.55582744,73.16847852
33.55580843,73.16849267
33.55578945,73.16850680
33.55577049,73.16852093
33.55575153,73.16853502
33.55573261,73.16854906
33.55571373,73.16856304
33.55569489,73.16857698
33.55567608,73.16859088
33.55565731,73.16860475
33.55563856,73.16861856
33.55561984,73.16863235
33.55560116,73.16864609
33.55558252,73.16865980
33.55556389,73.16867347
33.55554529,73.16868714
33.55552671,73.16870079
33.55550815,73.16871439
33.55548963,73.16872796
33.55547110,73.16874155
33.55545172,73.16875694
33.55543319,73.16877057
33.55541471,73.16878417
33.55539627,73.16879775
33.55537781,73.16881135
33.55535936,73.16882494
33.55534074,73.16883731
33.55532230,73.16885095
33.55530388,73.16886458
33.55528546,73.16887823
33.55526704,73.16889190
33.55524861,73.16890556
33.55523016,73.16891924
33.55521173,73.16893291
33.55519332,73.16894660
33.55517492,73.16896028
33.55515649,73.16897399
33.55513807,73.16898770
33.55511967,73.16900141
33.55510133,73.16901512
33.55508300,73.16902886
33.55506469,73.16904261
33.55504635,73.16905638
33.55502802,73.16907012
33.55500973,73.16908387
33.55499150,73.16909762
33.55497328,73.16911138
33.55495505,73.16912511
33.55493684,73.16913882
33.55491864,73.16915255
33.55490008,73.16916572
33.55488186,73.16917939
33.55486198,73.16918968
33.55484384,73.16920322
33.55482696,73.16921989
33.55480885,73.16923339
33.55479074,73.16924687
33.55477264,73.16926033
33.55475348,73.16927427
33.55473544,73.16928769
33.55471741,73.16930107
33.55469942,73.16931446
33.55468146,73.16932785
33.55466308,73.16934135
33.55464515,73.16935472
33.55462730,73.16936807
33.55460951,73.16938143
33.55459172,73.16939480
33.55457395,73.16940815
33.55455624,73.16942148
33.55453859,73.16943484
33.55452100,73.16944815
33.55450344,73.16946142
33.55448946,73.16946942
33.55447198,73.16948269
33.55445454,73.16949593
33.55443715,73.16950915
33.55441976,73.16952232
33.55440243,73.16953549
33.55438513,73.16954865
33.55436787,73.16956177
33.55435065,73.16957488
33.55433347,73.16958796
33.55431630,73.16960104
33.55429916,73.16961409
33.55428205,73.16962713
33.55426494,73.16964015
33.55424788,73.16965314
33.55423080,73.16966610
33.55421373,73.16967904
33.55419666,73.16969196
33.55417958,73.16970485
33.55416253,73.16971773
33.55414544,73.16973061
33.55412920,73.16973867
33.55411208,73.16975146
33.55409508,73.16976430
33.55407791,73.16977710
33.55405895,73.16979013
33.55404176,73.16980287
33.55402455,73.16981565
33.55400731,73.16982844
33.55399006,73.16984120
33.55397283,73.16985400
33.55395529,73.16986568
33.55393800,73.16987851
33.55392069,73.16989135
33.55390339,73.16990422
33.55388605,73.16991710
33.55386867,73.16993001
33.55385184,73.16994425
33.55383443,73.16995719
33.55381701,73.16997013
33.55379959,73.16998307
33.55378211,73.16999606
33.55376463,73.17000906
33.55374715,73.17002212
33.55372963,73.17003519
33.55371211,73.17004823
33.55369463,73.17006130
33.55367800,73.17007362
33.55366050,73.17008673
33.55364299,73.17009991
33.55362544,73.17011315
33.55360788,73.17012639
33.55359033,73.17013966
33.55357276,73.17015291
33.55355522,73.17016616
33.55353765,73.17017946
33.55352006,73.17019278
33.55350246,73.17020609
33.55348486,73.17021942
33.55346725,73.17023273
33.55344968,73.17024604
33.55343208,73.17025937
33.55341448,73.17027270
33.55339687,73.17028603
33.55337924,73.17029937
33.55336163,73.17031268
33.55334404,73.17032599
33.55332645,73.17033930
33.55330884,73.17035263
33.55329123,73.17036593
33.55327360,73.17037924
33.55325599,73.17039254
33.55323839,73.17040587
33.55322076,73.17041922
33.55320315,73.17043254
33.55318552,73.17044588
33.55316791,73.17045926
33.55315026,73.17047265
33.55313260,73.17048602
33.55311495,73.17049942
33.55309731,73.17051285
33.55307960,73.17052631
33.55306519,73.17053658
33.55304750,73.17055001
33.55302979,73.17056347
33.55301209,73.17057689
33.55299440,73.17059033
33.55297668,73.17060379
33.55295894,73.17061727
33.55294117,73.17063076
33.55292338,73.17064422
33.55290563,73.17065768
33.55288790,73.17067115
33.55287016,73.17068463
33.55285245,73.17069810
33.55283472,73.17071161
33.55281697,73.17072511
33.55279923,73.17073860
33.55278149,73.17075212
33.55276374,73.17076562
33.55274601,73.17077911
33.55272826,73.17079261
33.55271051,73.17080611
33.55269276,73.17081963
33.55267495,73.17083318
33.55265713,73.17084670
33.55263931,73.17086021
33.55262150,73.17087372
33.55260366,73.17088724
33.55258581,73.17090076
33.55256796,73.17091433
33.55255008,73.17092788
33.55253221,73.17094141
33.55251433,73.17095496
33.55249640,73.17096854
33.55247848,73.17098212
33.55246053,73.17099571
33.55244256,73.17100933
33.55242458,73.17102296
33.55240655,73.17103660
33.55238851,73.17105027
33.55237048,73.17106393
33.55235246,73.17107760
33.55233443,73.17109128
33.55230955,73.17111319
33.55229140,73.17112692
33.55227325,73.17114067
33.55225508,73.17115447
33.55223691,73.17116825
33.55221868,73.17118206
33.55220046,73.17119586
33.55218223,73.17120968
33.55216395,73.17122353
33.55214566,73.17123740
33.55212735,73.17125126
33.55210902,73.17126513
33.55209068,73.17127901
33.55207234,73.17129288
33.55205400,73.17130675
33.55203563,73.17132063
33.55201722,73.17133453
33.55199877,73.17134846
33.55198030,73.17136238
33.55196180,73.17137634
33.55194329,73.17139034
33.55192476,73.17140432
33.55190622,73.17141830
33.55188766,73.17143229
33.55186908,73.17144625
33.55184900,73.17145907
33.55183034,73.17147303
33.55181165,73.17148697
33.55179296,73.17150096
33.55177422,73.17151496
33.55175546,73.17152898
33.55173671,73.17154297
33.55171793,73.17155697
33.55169913,73.17157101
33.55168032,73.17158503
33.55166148,73.17159900
33.55164265,73.17161301
33.55162378,73.17162705
33.55160492,73.17164107
33.55158109,73.17165816
33.55156218,73.17167225
33.55154323,73.17168634
33.55152427,73.17170041
33.55150530,73.17171448
33.55148635,73.17172852
33.55146742,73.17174256
33.55144845,73.17175661
33.55142844,73.17176903
33.55140945,73.17178308
33.55139046,73.17179716
33.55137148,73.17181119
33.55135245,73.17182523
33.55133345,73.17183926
33.55131445,73.17185334
33.55129539,73.17186741
33.55127636,73.17188145
33.55125734,73.17189552
33.55123827,73.17190960
33.55121921,73.17192367
33.55120014,73.17193776
33.55118104,73.17195184
33.55116197,73.17196595
33.55114289,73.17198005
33.55112378,73.17199416
33.55110467,73.17200827
33.55108556,73.17202240
33.55106642,73.17203655
33.55104724,73.17205072
33.55102807,73.17206486
33.55100895,73.17207898
33.55098983,73.17209315
33.55097070,73.17210734
33.55095155,73.17212158
33.55093237,73.17213584
33.55091321,73.17215011
33.55089404,73.17216439
33.55087525,73.17218171
33.55085610,73.17219608
33.55083695,73.17221043
33.55081782,73.17222480
33.55079866,73.17223921
33.55077947,73.17225365
33.55076031,73.17226807
33.55074114,73.17228246
33.55072201,73.17229688
33.55070286,73.17231137
33.55068367,73.17232582
33.55066449,73.17234031
33.55064531,73.17235481
33.55062613,73.17236930
33.55060696,73.17238380
33.55058780,73.17239828
33.55056866,73.17241277
33.55054950,73.17242731
33.55053036,73.17244182
33.55051117,73.17245631
33.55049199,73.17247084
33.55047283,73.17248538
33.55045634,73.17250647
33.55043720,73.17252102
33.55041806,73.17253557
33.55039892,73.17255011
33.55037978,73.17256467
33.55036059,73.17257925
33.55034138,73.17259382
33.55032222,73.17260838
33.55030306,73.17262293
33.55028266,73.17263324
33.55026344,73.17264774
33.55024423,73.17266223
33.55022501,73.17267676
33.55020579,73.17269128
33.55018657,73.17270579
33.55016737,73.17272031
33.55014815,73.17273483
33.55012892,73.17274932
33.55010967,73.17276384
33.55009038,73.17277835
33.55007333,73.17279503
33.55005408,73.17280949
33.55003486,73.17282395
33.55001565,73.17283844
33.54999640,73.17285294
33.54997714,73.17286743
33.54995786,73.17288194
33.54993861,73.17289643
33.54991937,73.17291091
33.54990012,73.17292540
33.54988084,73.17293992
33.54986157,73.17295442
33.54984232,73.17296893
33.54982302,73.17298343
33.54980375,73.17299791
33.54978453,73.17301240
33.54976530,73.17302685
33.54974606,73.17304134
33.54972677,73.17305584
33.54971090,73.17306540
33.54969161,73.17307984
33.54967236,73.17309425
33.54965311,73.17310865
33.54963387,73.17312312
33.54961465,73.17313760
33.54959706,73.17314993
33.54957781,73.17316437
33.54955857,73.17317878
33.54953934,73.17319321
33.54952013,73.17320770
33.54950091,73.17322220
33.54948527,73.17323964
33.54946613,73.17325413
33.54944699,73.17326866
33.54942379,73.17328091
33.54940457,73.17329547
33.54938540,73.17330996
33.54936631,73.17332440
33.54934720,73.17333894
33.54932806,73.17335352
33.54930891,73.17336808
33.54928976,73.17338263
33.54926846,73.17339433
33.54924933,73.17340883
33.54923021,73.17342329
33.54921109,73.17343776
33.54919195,73.17345222
33.54917282,73.17346667
33.54915371,73.17348111
33.54913459,73.17349554
33.54911547,73.17350993
33.54909637,73.17352433
33.54907725,73.17353877
33.54905814,73.17355317
33.54903907,73.17356755
33.54901998,73.17358195
33.54900089,73.17359634
33.54898181,73.17361072
33.54896273,73.17362512
33.54894364,73.17363956
33.54892456,73.17365395
33.54890549,73.17366834
33.54888640,73.17368274
33.54886732,73.17369717
33.54884821,73.17371161
33.54882912,73.17372603
33.54881005,73.17374045
33.54879096,73.17375489
33.54877188,73.17376931
33.54875279,73.17378373
33.54873370,73.17379819
33.54871461,73.17381263
33.54869550,73.17382708
33.54867639,73.17384151
33.54865731,73.17385595
33.54863818,73.17387038
33.54861906,73.17388482
33.54859995,73.17389923
33.54858082,73.17391369
33.54856170,73.17392815
33.54854259,73.17394256
33.54852347,73.17395697
33.54850434,73.17397139
33.54848522,73.17398582
33.54846610,73.17400026
33.54844698,73.17401468
33.54842785,73.17402911
33.54840872,73.17404352
33.54838961,73.17405792
33.54837052,73.17407232
33.54835141,73.17408670
33.54833229,73.17410112
33.54831318,73.17411554
33.54829409,73.17412994
33.54827499,73.17414434
33.54825588,73.17415871
33.54823678,73.17417311
33.54821766,73.17418753
33.54819854,73.17420195
33.54817945,73.17421634
33.54816037,73.17423070
33.54814128,73.17424508
33.54812220,73.17425947
33.54810313,73.17427390
33.54808405,73.17428832
33.54806492,73.17430275
33.54804584,73.17431714
33.54802671,73.17433153
33.54800762,73.17434586
33.54798856,73.17436023
33.54796949,73.17437464
33.54795038,73.17438902
33.54793130,73.17440334
33.54791228,73.17441764
33.54789330,73.17443192
33.54787427,73.17444619
33.54785514,73.17446045
33.54783602,73.17447473
33.54781699,73.17448898
33.54779797,73.17450318
33.54777890,73.17451742
33.54775978,73.17453169
33.54774064,73.17454592
33.54772151,73.17456009
33.54770239,73.17457422
33.54768327,73.17458829
33.54766415,73.17460232
33.54764498,73.17461638
33.54762580,73.17463043
33.54760662,73.17464442
33.54758749,73.17465835
33.54756834,73.17467229
33.54754916,73.17468625
33.54752998,73.17470019
33.54751081,73.17471411
33.54749164,73.17472804
33.54747249,73.17474192
33.54745331,73.17475580
33.54743412,73.17476966
33.54741493,73.17478355
33.54739575,73.17479745
33.54737657,73.17481133
33.54735736,73.17482523
33.54733816,73.17483912
33.54731903,73.17485302
33.54729986,73.17486698
33.54728070,73.17488093
33.54726158,73.17489492
33.54724245,73.17490895
33.54722329,73.17492304
33.54720411,73.17493716
33.54718490,73.17495125
33.54716575,73.17496530
33.54714663,73.17497936
33.54712747,73.17499338
33.54710828,73.17500744
33.54708910,73.17502155
33.54707002,73.17503564
33.54705091,73.17504978
33.54703176,73.17506395
33.54701267,73.17507811
33.54699354,73.17509224
33.54697437,73.17510639
33.54695523,73.17512057
33.54693610,73.17513476
33.54691696,73.17514897
33.54689785,73.17516317
33.54687875,73.17517740
33.54685963,73.17519157
33.54684051,73.17520575
33.54682140,73.17521999
33.54680224,73.17523427
33.54678309,73.17524854
33.54676399,73.17526284
33.54674484,73.17527716
33.54672571,73.17529145
33.54670658,73.17530581
33.54668749,73.17532015
33.54666839,73.17533451
33.54664926,73.17534890
33.54663007,73.17536328
33.54661099,73.17537760
33.54659190,73.17539198
33.54657278,73.17540636
33.54655364,73.17542073
33.54653452,73.17543516
33.54651542,73.17544970
33.54649636,73.17546426
33.54647724,73.17547879
33.54645809,73.17549324
33.54643900,73.17550766
33.54641988,73.17552218
33.54640067,73.17553672
33.54638151,73.17555122
33.54636241,73.17556571
33.54634328,73.17558023
33.54632415,73.17559472
33.54630501,73.17560924
33.54628585,73.17562383
33.54626670,73.17563844
33.54624757,73.17565302
33.54622844,73.17566759
33.54620928,73.17568220
33.54619016,73.17569683
33.54617100,73.17571145
33.54615184,73.17572596
33.54613272,73.17574048
33.54611358,73.17575506
33.54609438,73.17576969
33.54607521,73.17578432
33.54605605,73.17579894
33.54603688,73.17581357
33.54601774,73.17582819
33.54599857,73.17584282
33.54597937,73.17585746
33.54596015,73.17587211
33.54594097,73.17588681
33.54592178,73.17590144
33.54590261,73.17591597
33.54588344,73.17593059
33.54586428,73.17594524
33.54584510,73.17595988
33.54582591,73.17597451
33.54580668,73.17598913
33.54578747,73.17600374
33.54576826,73.17601840
33.54574906,73.17603308
33.54572986,73.17604779
33.54571060,73.17606244
33.54569131,73.17607700
33.54567208,73.17609154
33.54565288,73.17610620
33.54563364,73.17612089
33.54561440,73.17613554
33.54559518,73.17615014
33.54557594,73.17616472
33.54555670,73.17617931
33.54553745,73.17619394
33.54551821,73.17620860
33.54549901,73.17622328
33.54547977,73.17623796
33.54546045,73.17625255
33.54544123,73.17626710
33.54542207,73.17628171
33.54540289,73.17629631
33.54538368,73.17631092
33.54536442,73.17632554
33.54534516,73.17634015
33.54532595,73.17635470
33.54530672,73.17636925
33.54528749,73.17638382
33.54526825,73.17639835
33.54524898,73.17641291
33.54522967,73.17642745
33.54521305,73.17643632
33.54519380,73.17645080
33.54517458,73.17646527
33.54515533,73.17647975
33.54513605,73.17649422
33.54511677,73.17650863
33.54509750,73.17652306
33.54507824,73.17653748
33.54505897,73.17655189
33.54503971,73.17656629
33.54502041,73.17658073
33.54500108,73.17659516
33.54498182,73.17660950
33.54496255,73.17662387
33.54494315,73.17663703
33.54492390,73.17665143
33.54490463,73.17666582
33.54488535,73.17668026
33.54486611,73.17669461
33.54484686,73.17670896
33.54482759,73.17672333
33.54480831,73.17673772
33.54478903,73.17675215
33.54476969,73.17676655
33.54475045,73.17678087
33.54473124,73.17679523
33.54471191,73.17680963
33.54469260,73.17682403
33.54467330,73.17683847
33.54465402,73.17685291
33.54463472,73.17686732
33.54461544,73.17688170
33.54459614,73.17689611
33.54457684,73.17691053
33.54455757,73.17692499
33.54454084,73.17693722
33.54452160,73.17695161
33.54450233,73.17696602
33.54448299,73.17698045
33.54446705,73.17698894
33.54444781,73.17700343
33.54442855,73.17701793
33.54440926,73.17703234
33.54439362,73.17703976
33.54437433,73.17705415
33.54435501,73.17706856
33.54433573,73.17708295
33.54431646,73.17709732
33.54429726,73.17711164
33.54427362,73.17713056
33.54425427,73.17714491
33.54423486,73.17715930
33.54420873,73.17717319
33.54418936,73.17718757
33.54417001,73.17720187
33.54415435,73.17721815
33.54413501,73.17723251
33.54411565,73.17724690
33.54409531,73.17726398
33.54407598,73.17727834
33.54405668,73.17729263
33.54403738,73.17730694
33.54401445,73.17731980
33.54399505,73.17733417
33.54397567,73.17734850
33.54395630,73.17736281
33.54393693,73.17737718
33.54391753,73.17739155
33.54389810,73.17740589
33.54387874,73.17742024
33.54386132,73.17743394
33.54384194,73.17744821
33.54382250,73.17746249
33.54380307,73.17747674
33.54378363,73.17749102
33.54376369,73.17750421
33.54374424,73.17751852
33.54372466,73.17753142
33.54370521,73.17754568
33.54368569,73.17756001
33.54366557,73.17757301
33.54364617,73.17758734
33.54362680,73.17760166
33.54360738,73.17761600
33.54358461,73.17762989
33.54356523,73.17764424
33.54354581,73.17765859
33.54352641,73.17767299
33.54350701,73.17768747
33.54348756,73.17770191
33.54346963,73.17771629
33.54345015,73.17773070
33.54343071,73.17774509
33.54341041,73.17775927
33.54339091,73.17777366
33.54337142,73.17778809
33.54335194,73.17780256
33.54333245,73.17781703
33.54331294,73.17783152
33.54329339,73.17784605
33.54327378,73.17786057
33.54325417,73.17787512
33.54323763,73.17789196
33.54321797,73.17790649
33.54319837,73.17792104
33.54317880,73.17793559
33.54315922,73.17795012
33.54313959,73.17796466
33.54311987,73.17797923
33.54310009,73.17799382
33.54308032,73.17800842
33.54306052,73.17802305
33.54304068,73.17803769
33.54302079,73.17805238
33.54300337,73.17806930
33.54298339,73.17808403
33.54296338,73.17809881
33.54294335,73.17811357
33.54292330,73.17812838
33.54290305,73.17814498
33.54288294,73.17815993
33.54286277,73.17817491
33.54284259,73.17818993
33.54282237,73.17820501
33.54280215,73.17822014
33.54278187,73.17823533
33.54275746,73.17825000
33.54273711,73.17826523
33.54271675,73.17828054
33.54269630,73.17829589
33.54267489,73.17831323
33.54265440,73.17832867
33.54263387,73.17834417
33.54261332,73.17835965
33.54259196,73.17837491
33.54257134,73.17839050
33.54255065,73.17840614
33.54252992,73.17842180
33.54250935,73.17843751
33.54248858,73.17845324
33.54246773,73.17846894
33.54244682,73.17848469
33.54242456,73.17850083
33.54240359,73.17851666
33.54238134,73.17853287
33.54236027,73.17854866
33.54233914,73.17856448
33.54231799,73.17858032
33.54229680,73.17859615
33.54227556,73.17861201
33.54225429,73.17862786
33.54223302,73.17864373
33.54221170,73.17865968
33.54219034,73.17867560
33.54216893,73.17869149
33.54214748,73.17870743
33.54212601,73.17872340
33.54210455,73.17873936
33.54208306,73.17875531
33.54206157,73.17877126
33.54203999,73.17878720
33.54201839,73.17880314
33.54199681,73.17881911
33.54197517,73.17883510
33.54195343,73.17885107
33.54193171,73.17886697
33.54191006,73.17888276
33.54188844,73.17889855
33.54186679,73.17891436
33.54184438,73.17893073
33.54182264,73.17894648
33.54180089,73.17896221
33.54177664,73.17897745
33.54175488,73.17899307
33.54172940,73.17901946
33.54170763,73.17903510
33.54168580,73.17905075
33.54166388,73.17906635
33.54164195,73.17908189
33.54162005,73.17909739
33.54159812,73.17911286
33.54157618,73.17912826
33.54155423,73.17914363
33.54153221,73.17915898
33.54151015,73.17917429
33.54148811,73.17918955
33.54146608,73.17920477
33.54144402,73.17921999
33.54142190,73.17923516
33.54139972,73.17925026
33.54137755,73.17926529
33.54135541,73.17928028
33.54133323,73.17929524
33.54131102,73.17931019
33.54128873,73.17932514
33.54126639,73.17933999
33.54124403,73.17935475
33.54122172,73.17936945
33.54119936,73.17938681
33.54117697,73.17940140
33.54115455,73.17941600
33.54113203,73.17943054
33.54110948,73.17944496
33.54108698,73.17945935
33.54106450,73.17947372
33.54104199,73.17948807
33.54101943,73.17950237
33.54099933,73.17952038
33.54097671,73.17953462
33.54095410,73.17954881
33.54093148,73.17956295
33.54090882,73.17957705
33.54088612,73.17959108
33.54086339,73.17960507
33.54084248,73.17961405
33.54081974,73.17962791
33.54079696,73.17964172
33.54077417,73.17965546
33.54075237,73.17966888
33.54072953,73.17968251
33.54070670,73.17969608
33.54068387,73.17970958
33.54066096,73.17972303
33.54064098,73.17973238
33.54061799,73.17974563
33.54059498,73.17975881
33.54057198,73.17977191
33.54054896,73.17978492
33.54052590,73.17979788
33.54050280,73.17981078
33.54047969,73.17982365
33.54045655,73.17983647
33.54043336,73.17984923
33.54041017,73.17986193
33.54038696,73.17987458
33.54036370,73.17988719
33.54034041,73.17989970
33.54031713,73.17991217
33.54029385,73.17992457
33.54027056,73.17993695
33.54024725,73.17994932
33.54022391,73.17996163
33.54020058,73.17997393
33.54017720,73.17998621
33.54015381,73.17999844
33.54013040,73.18001066
33.54010701,73.18002283
33.54008358,73.18003499
33.54006011,73.18004708
33.54003665,73.18005913
33.54001315,73.18007115
33.53998964,73.18008312
33.53996611,73.18009507
33.53994260,73.18010691
33.53991904,73.18011870
33.53989545,73.18013048
33.53987185,73.18014219
33.53984820,73.18015382
33.53982456,73.18016540
33.53980094,73.18017694
33.53977722,73.18018839
33.53975347,73.18019980
33.53972970,73.18021114
33.53970595,73.18022242
33.53968219,73.18023361
33.53965842,73.18024475
33.53963460,73.18025583
33.53961077,73.18026686
33.53958687,73.18027783
33.53956296,73.18028874
33.53953903,73.18029955
33.53951507,73.18031030
33.53949109,73.18032102
33.53946064,73.18033195
33.53943658,73.18034252
33.53941248,73.18035305
33.53938833,73.18036351
33.53936414,73.18037389
33.53933992,73.18038419
33.53931570,73.18039442
33.53929147,73.18040459
33.53926723,73.18041467
33.53924294,73.18042468
33.53921863,73.18043462
33.53919428,73.18044449
33.53916992,73.18045427
33.53914553,73.18046403
33.53912110,73.18047372
33.53909666,73.18048330
33.53907222,73.18049278
33.53904774,73.18050217
33.53902325,73.18051151
33.53899874,73.18052084
33.53897419,73.18053006
33.53894961,73.18053921
33.53892506,73.18054830
33.53890049,73.18055734
33.53887589,73.18056629
33.53885125,73.18057519
33.53882660,73.18058407
33.53880194,73.18059285
33.53877725,73.18060156
33.53875257,73.18061024
33.53872788,73.18061885
33.53870317,73.18062743
33.53867846,73.18063592
33.53865372,73.18064432
33.53862895,73.18065266
33.53860415,73.18066097
33.53857931,73.18066924
33.53855447,73.18067745
33.53852966,73.18068559
33.53850485,73.18069371
33.53848001,73.18070175
33.53845515,73.18070973
33.53843025,73.18071766
33.53840532,73.18072553
33.53838039,73.18073331
33.53835546,73.18074104
33.53833053,73.18074874
33.53830557,73.18075637
33.53828059,73.18076392
33.53825559,73.18077141
33.53823057,73.18077884
33.53820553,73.18078623
33.53818046,73.18079352
33.53815541,73.18080071
33.53813038,73.18080789
33.53810531,73.18081507
33.53808026,73.18082213
33.53805510,73.18082911
33.53802990,73.18083603
33.53800477,73.18084297
33.53797968,73.18084984
33.53795456,73.18085664
33.53792941,73.18086343
33.53790424,73.18087016
33.53787904,73.18087687
33.53785389,73.18088353
33.53782870,73.18089009
33.53780355,73.18089664
33.53777846,73.18090319
33.53775335,73.18090969
33.53772821,73.18091614
33.53770305,73.18092253
33.53767793,73.18092885
33.53765281,73.18093514
33.53762768,73.18094138
33.53760257,73.18094759
33.53757744,73.18095372
33.53755232,73.18095975
33.53752716,73.18096569
33.53750202,73.18097158
33.53747686,73.18097744
33.53745175,73.18098325
33.53742664,73.18098905
33.53740157,73.18099477
33.53737646,73.18100042
33.53735136,73.18100603
33.53732623,73.18101158
33.53730107,73.18101708
33.53727595,73.18102252
33.53725087,73.18102786
33.53722580,73.18103311
33.53720068,73.18103834
33.53717563,73.18104346
33.53715063,73.18104846
33.53712565,73.18105339
33.53710067,73.18105829
33.53707570,73.18106312
33.53705073,73.18106781
33.53702572,73.18107240
33.53700081,73.18107696
33.53697594,73.18108145
33.53695106,73.18108585
33.53692617,73.18109017
33.53690129,73.18109443
33.53687645,73.18109860
33.53685162,73.18110271
33.53682683,73.18110674
33.53680203,73.18111069
33.53677730,73.18111462
33.53675264,73.18111846
33.53672810,73.18112221
33.53670360,73.18112588
33.53667912,73.18112950
33.53665466,73.18113307
33.53663025,73.18113656
33.53660591,73.18113999
33.53658167,73.18114333
33.53655755,73.18114663
33.53653349,73.18114990
33.53650943,73.18115311
33.53648537,73.18115627
33.53646145,73.18115941
33.53643756,73.18116249
33.53641378,73.18116556
33.53639005,73.18116862
33.53636630,73.18117166
33.53634252,73.18117469
33.53631873,73.18117771
33.53629498,73.18118069
33.53627125,73.18118369
33.53624753,73.18118669
33.53622383,73.18118964
33.53620014,73.18119258
33.53617651,73.18119553
33.53615295,73.18119843
33.53612942,73.18120130
33.53610589,73.18120416
33.53608237,73.18120699
33.53605890,73.18120978
33.53603552,73.18121256
33.53601224,73.18121528
33.53598898,73.18121803
33.53596577,73.18122079
33.53594258,73.18122347
33.53591943,73.18122606
33.53589632,73.18122864
33.53587328,73.18123118
33.53585034,73.18123364
33.53582746,73.18123609
33.53580464,73.18123846
33.53578185,73.18124076
33.53575904,73.18124304
33.53573625,73.18124529
33.53571349,73.18124749
33.53569077,73.18124962
33.53566814,73.18125169
33.53564553,73.18125368
33.53562289,73.18125560
33.53560020,73.18125754
33.53557753,73.18125944
33.53555493,73.18126119
33.53553247,73.18126281
33.53551009,73.18126436
33.53548779,73.18126585
33.53546551,73.18126724
33.53544329,73.18126854
33.53542115,73.18126974
33.53539911,73.18127081
33.53537713,73.18127181
33.53535521,73.18127273
33.53533330,73.18127361
33.53531147,73.18127441
33.53528972,73.18127510
33.53526800,73.18127569
33.53524623,73.18127618
33.53522438,73.18127660
33.53520255,73.18127693
33.53518076,73.18127712
33.53515899,73.18127720
33.53513722,73.18127713
33.53511547,73.18127694
33.53509367,73.18127655
33.53507182,73.18127600
33.53505000,73.18127534
33.53502822,73.18127458
33.53500649,73.18127370
33.53498474,73.18127266
33.53496294,73.18127148
33.53494115,73.18127015
33.53491935,73.18126879
33.53489748,73.18126735
33.53487557,73.18126580
33.53485367,73.18126421
33.53483177,73.18126257
33.53480981,73.18126087
33.53478778,73.18125910
33.53476569,73.18125731
33.53474358,73.18125554
33.53472145,73.18125373
33.53469934,73.18125190
33.53467720,73.18125004
33.53465502,73.18124819
33.53463277,73.18124629
33.53461046,73.18124435
33.53458810,73.18124244
33.53456575,73.18124056
33.53454337,73.18123864
33.53452096,73.18123667
33.53449850,73.18123469
33.53447602,73.18123272
33.53445347,73.18123073
33.53443094,73.18122874
33.53440838,73.18122677
33.53438576,73.18122477
33.53436309,73.18122277
33.53434041,73.18122081
33.53431771,73.18121883
33.53429493,73.18121680
33.53427216,73.18121476
33.53424938,73.18121274
33.53422654,73.18121071
33.53420367,73.18120866
33.53418078,73.18120659
33.53415785,73.18120452
33.53413488,73.18120245
33.53411187,73.18120030
33.53408884,73.18119811
33.53406579,73.18119593
33.53404274,73.18119371
33.53401967,73.18119149
33.53399655,73.18118928
33.53397339,73.18118703
33.53395022,73.18118476
33.53392705,73.18118245
33.53390386,73.18118009
33.53388062,73.18117772
33.53385732,73.18117531
33.53383401,73.18117288
33.53381069,73.18117045
33.53378735,73.18116797
33.53376397,73.18116548
33.53374061,73.18116295
33.53371725,73.18116038
33.53369389,73.18115775
33.53367052,73.18115512
33.53364719,73.18115254
33.53362383,73.18114994
33.53360040,73.18114729
33.53357694,73.18114461
33.53355349,73.18114192
33.53353007,73.18113920
33.53350666,73.18113646
33.53348326,73.18113365
33.53345982,73.18113085
33.53343638,73.18112806
33.53341297,73.18112523
33.53338954,73.18112241
33.53336613,73.18111961
33.53334272,73.18111680
33.53331929,73.18111399
33.53329584,73.18111117
33.53327237,73.18110833
33.53324894,73.18110548
33.53322547,73.18110264
33.53320204,73.18109979
33.53317859,73.18109697
33.53315515,73.18109415
33.53313169,73.18109133
33.53310824,73.18108850
33.53308480,73.18108569
33.53306138,73.18108291
33.53303796,73.18108012
33.53301448,73.18107731
33.53299099,73.18107453
33.53296748,73.18107175
33.53294394,73.18106894
33.53292044,73.18106613
33.53289698,73.18106334
33.53287356,73.18106055
33.53285017,73.18105777
33.53282673,73.18105496
33.53280329,73.18105222
33.53277996,73.18104947
33.53275673,73.18104675
33.53273349,73.18104410
33.53271021,73.18104145
33.53268697,73.18103876
33.53266380,73.18103609
33.53264073,73.18103344
33.53261770,73.18103079
33.53259471,73.18102816
33.53257174,73.18102553
33.53254877,73.18102288
33.53252586,73.18102018
