11:40.0,454319,33.60737987,73.13029356,450.897,-0.045179,0.000369,-0.081818
11:40.1,454319.1,33.60737874,73.13029548,450.863,-0.11003,0.005535,-0.075632
11:40.2,454319.2,33.60737851,73.13029643,450.752,0.128649,-0.083944,-0.10058
11:40.3,454319.3,33.60737853,73.13029719,450.869,0.098298,-0.060822,0.139822
11:40.4,454319.4,33.6073794,73.13029906,450.723,0.07073,0.001038,0.19868
11:40.5,454319.5,33.60737845,73.13029933,451.09,0.143273,0.227063,0.485846
11:40.6,454319.6,33.60737868,73.13030056,451.494,-0.023834,0.132565,0.15984
11:40.7,454319.7,33.60737853,73.13029993,451.476,0.115215,-0.078193,0.19424
11:40.8,454319.8,33.60737974,73.13029811,451.055,0.021488,-0.058584,0.262332
11:40.9,454319.9,33.60738053,73.13029767,450.578,0.0687,0.010276,-0.189393
11:41.2,454320.1,33.60737742,73.1302976,450.784,0.178043,-0.130198,0.167093
11:41.6,454320.5,33.60738911,73.13027172,448.741,-0.002768,-0.11337,0.476296
11:42.6,454321.6,33.60738793,73.13029603,446.898,-0.213167,0.125112,0.348096
11:43.1,454322,33.60737417,73.13027616,445.865,-0.120818,-0.162644,-0.251512
11:43.7,454322.6,33.60738896,73.13028482,443.546,-0.162555,-0.265377,-0.565386
11:43.7,454322.7,33.60738921,73.13028503,443.837,0.077142,-0.090206,0.424075
11:43.8,454322.8,33.60738907,73.13028549,444.125,0.214343,0.061589,0.831188
11:43.9,454322.9,33.60738963,73.13028257,444.149,-0.325195,0.061915,0.054189
11:44.0,454323,33.60738749,73.13028289,444.235,-0.069902,0.126091,0.310381
11:44.1,454323.1,33.60738726,73.13028154,444.449,0.182651,-0.085341,0.280221
11:44.2,454323.2,33.60738893,73.13028173,443.792,0.074161,-0.001241,-0.437344
11:44.3,454323.3,33.60738882,73.13028049,443.549,0.260585,0.089505,-0.557985
11:44.4,454323.4,33.60738876,73.13028016,444.097,0.195033,0.009559,0.381868
11:44.5,454323.5,33.60738848,73.13027868,444.631,0.23574,-0.010217,-0.745343
11:44.6,454323.6,33.60738898,73.13027607,444.798,-0.027335,0.105469,0.656509
11:44.7,454323.7,33.6073881,73.13027491,444.807,-0.293374,-0.005695,-0.398924
11:44.8,454323.8,33.6073883,73.1302747,444.501,-0.161186,0.098768,0.290264
11:44.9,454323.9,33.6073884,73.13027477,444.337,0.030746,-0.241077,-0.06619
11:45.0,454324,33.60738808,73.13027708,444.266,-0.210861,-0.078401,-0.200319
11:45.1,454324.1,33.6073868,73.13027694,444.619,0.116242,0.038643,-0.713223
11:45.2,454324.2,33.60738587,73.13027752,444.679,-0.176767,0.127768,0.401462
11:45.3,454324.3,33.6073844,73.130278,444.769,-0.315795,-0.08318,-0.249114
11:45.4,454324.4,33.60738471,73.13027519,445.604,-0.221912,0.129738,0.470467
11:45.5,454324.5,33.60738587,73.13027449,445.639,-0.019376,0.145297,-0.250318
11:45.6,454324.6,33.60738368,73.13027514,446.407,-0.215695,0.109888,0.068924
11:45.7,454324.7,33.6073841,73.13027539,447.064,-0.179557,0.037113,0.152377
11:45.8,454324.8,33.60738462,73.13027653,447.094,0.187254,0.112969,0.221786
11:45.9,454324.9,33.60738492,73.1302762,447.198,0.031516,-0.079878,-0.109927
11:46.0,454325,33.60738662,73.13027638,447.951,0.201061,-0.295507,-0.120736
11:46.1,454325.1,33.60738606,73.13027554,447.357,-0.105765,0.061485,0.0376
11:46.2,454325.2,33.60738413,73.13028629,450.821,-0.036292,0.012617,0.172868
11:46.3,454325.3,33.6073823,73.13028754,450.443,-0.128927,-0.017363,-0.022278
11:46.4,454325.4,33.60738176,73.1302884,450.491,0.271643,-0.058346,-0.364132
11:46.5,454325.5,33.60738042,73.13028879,451.114,0.30642,-0.022898,0.177652
11:46.6,454325.6,33.6073803,73.13028776,451.658,0.19863,-0.052711,0.080094
11:46.7,454325.7,33.6073789,73.13028741,451.929,-0.267133,0.047841,-0.004071
11:46.8,454325.8,33.60737998,73.13029089,451.408,0.133197,0.020902,0.38356
11:46.9,454325.9,33.60737957,73.13029134,451.987,0.192312,-0.192863,-0.036963
11:47.0,454326,33.60738024,73.13029117,451.79,-0.005268,0.042808,0.263343
11:47.1,454326.1,33.60738029,73.13029185,451.531,0.037029,-0.090823,0.031369
11:47.2,454326.2,33.60738017,73.13029169,451.434,0.017888,0.096776,-0.197202
11:47.3,454326.3,33.60732408,73.13031881,453.849,0.1821,0.067974,0.569139
11:47.4,454326.4,33.60730968,73.13032168,453.237,0.126495,-0.279098,-0.514914
11:47.5,454326.5,33.60732183,73.13031921,453.378,0.074692,-0.294502,-0.614259
11:47.6,454326.6,33.60733428,73.13031826,454.205,0.308388,-0.347708,-0.602441
11:49.9,454328.8,33.60726239,73.13033763,454.414,-0.529033,-1.280758,3.82646
11:57.5,454336.5,33.60733157,73.13032671,441.301,-0.047673,-0.130817,-0.712815
11:57.6,454336.6,33.6071128,73.13060316,373.336,-0.562478,0.795156,1.711777
